AGE;EDUCATION;MARITAL_STATUS;OCCUPATION;RELATIONSHIP;RACE;GENDER;PROSPECT_ID;EMPLOYMENT;YEARS_EDUC;COUNTRY_OF_BIRTH;WORKWEEK_LENGTH;INV_LOSSES;INV_EARNINGS;RESPONSE;AMOUNT
41;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804529;BUSINESS;9;USA;40;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7804532;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7804595;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7804631;BUSINESS;9;USA;40;0;0;;
58;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7804632;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804634;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7804636;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7804653;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804812;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804852;BUSINESS;9;USA;40;0;0;;
72;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7804908;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804953;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804956;BUSINESS;9;USA;40;0;0;;
35;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805028;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7805064;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805086;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7805127;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7805137;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7805176;BUSINESS;9;USA;40;0;0;;
43;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805243;BUSINESS;9;USA;40;0;0;;
61;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7805264;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7805265;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805275;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805291;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805298;BUSINESS;9;USA;40;0;0;;
64;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805358;BUSINESS;9;USA;40;0;0;;
55;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805403;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7805406;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805431;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805441;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7805444;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7805457;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7805463;BUSINESS;9;USA;40;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7805540;BUSINESS;9;USA;40;0;0;;
21;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;RELATOTHER;WHITE;MALE;7805545;BUSINESS;9;USA;40;0;0;;
46;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805574;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805603;BUSINESS;9;USA;40;0;0;;
25;HIGHSCHOOL;MARRIEDCIVSPO;SALES;WIFE;WHITE;FEMALE;7805612;BUSINESS;9;USA;40;0;0;;
62;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805619;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805669;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805686;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805691;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805704;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805743;BUSINESS;9;USA;40;0;0;;
62;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805753;BUSINESS;9;USA;40;0;0;;
26;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7805760;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805799;BUSINESS;9;USA;40;0;0;;
24;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7805822;BUSINESS;9;USA;40;0;0;;
44;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7805864;BUSINESS;9;USA;40;0;0;;
44;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805892;BUSINESS;9;USA;40;0;0;;
41;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7805940;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7805968;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7806036;BUSINESS;9;USA;40;0;0;;
20;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806071;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806081;BUSINESS;9;USA;40;0;0;;
46;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7806120;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806136;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7806178;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7806210;BUSINESS;9;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7806231;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7806257;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806264;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7806335;BUSINESS;9;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7806346;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7806354;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7806403;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7806475;BUSINESS;9;USA;40;0;0;;
35;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806553;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7806572;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806669;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7806690;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7806692;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806693;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7806697;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806719;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7806802;BUSINESS;9;USA;40;0;0;;
58;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806868;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7806925;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7806932;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807002;BUSINESS;9;USA;40;0;0;;
57;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807024;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807064;BUSINESS;9;USA;40;0;0;;
25;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7807081;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7807123;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807161;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7807176;BUSINESS;9;USA;40;0;0;;
37;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807197;BUSINESS;9;USA;40;0;0;;
57;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7807207;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;WIFE;WHITE;FEMALE;7807232;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807270;BUSINESS;9;USA;40;0;0;;
63;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7807273;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807277;BUSINESS;9;USA;40;0;0;;
57;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7807303;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807305;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7807308;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7807376;BUSINESS;9;USA;40;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;WIFE;WHITE;FEMALE;7807384;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7807413;BUSINESS;9;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807428;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807434;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807449;BUSINESS;9;USA;40;0;0;;
22;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807480;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807510;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807531;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807546;BUSINESS;9;USA;40;0;0;;
56;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807573;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807592;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807671;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7807679;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807681;BUSINESS;9;USA;40;0;0;;
44;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807682;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7807712;BUSINESS;9;USA;40;0;0;;
57;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807737;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7807756;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807758;BUSINESS;9;USA;40;0;0;;
55;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807782;BUSINESS;9;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807829;BUSINESS;9;USA;40;0;0;;
25;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7807831;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7807837;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807852;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807859;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7807864;BUSINESS;9;USA;40;0;0;;
62;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7807879;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7807882;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7807892;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;SALES;WIFE;WHITE;FEMALE;7807929;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807930;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7807960;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7807969;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7808007;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;MARRIEDCIVSPO;SALES;WIFE;WHITE;FEMALE;7808014;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808042;BUSINESS;9;USA;40;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808062;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7808073;BUSINESS;9;USA;40;0;0;;
41;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808108;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808151;BUSINESS;9;USA;40;0;0;;
35;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808170;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7808226;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808238;BUSINESS;9;USA;40;0;0;;
22;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7808248;BUSINESS;9;USA;40;0;0;;
56;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808249;BUSINESS;9;USA;40;0;0;;
56;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7808318;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808374;BUSINESS;9;USA;40;0;0;;
43;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808388;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808434;BUSINESS;9;USA;40;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7808488;BUSINESS;9;USA;40;0;0;;
43;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808506;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808529;BUSINESS;9;USA;40;0;0;;
53;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7808559;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7808591;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808595;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808604;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808618;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7808631;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808634;BUSINESS;9;USA;40;0;0;;
35;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7808640;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808645;BUSINESS;9;USA;40;0;0;;
54;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7808647;BUSINESS;9;USA;40;0;0;;
37;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808648;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7808683;BUSINESS;9;USA;40;0;0;;
37;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808684;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808711;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7808715;BUSINESS;9;USA;40;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7808777;BUSINESS;9;USA;40;0;0;;
43;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808785;BUSINESS;9;USA;40;0;0;;
60;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808792;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808836;BUSINESS;9;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7808842;BUSINESS;9;USA;40;0;0;;
61;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7808857;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7808862;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7808884;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808890;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7808918;BUSINESS;9;USA;40;0;0;;
64;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7808929;BUSINESS;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7808930;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7808955;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7808966;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808972;BUSINESS;9;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7808989;BUSINESS;9;USA;40;0;0;;
